,Unnamed: 0,Date,Rating,Review,Classification
13143,13143,2020-02-07 18:56:30,3,"O App em si é bom...Mais tem poucas séries e filmes interessantes .Poderiam colocar mais séries e filmes popular (séries como:lucifer,lá de pape...). Espero que melhorem isso.",Positiva
13151,13151,2020-02-07 17:03:52,3,"Bom aplicativo, contudo desde que assinei o Amazon Prime para compras no site americano, deixei de ter acesso ao conteúdo do Prime Vídeo - convênio VIVO. Há algum conflito que nem desinstalando e reinstalando o aplicativo consegui resolver, tampouco consegui resolver através das configurações. Hj site está em inglês e os vídeos estão sendo cobrados, mesmo cancelando o prime americano o problema persiste. Não gostaria de cancelar a assinatura VIVO, mas preciso de algum apoio para resolver a questão.",Negativa
13153,13153,2020-02-07 16:48:36,3,"Muda a legenda e idioma as vezes sozinho, ou se muda a legenda muda o áudio também. Biografia e música são show de bola, mas pode melhorar algumas coisas ainda.",Positiva
13178,13178,2020-02-07 10:19:17,3,"Bom, mas acredito que possa melhorar! Muitas séries incompletas, alguns sem legenda, por enquanto estou gostando, bom custo benefício.",Positiva
13200,13200,2020-02-07 02:41:02,3,"É uma opção que se deve levar em conta devido ao valor da mensalidade,possui alguns títulos que valem a pena,mas ainda precisa melhorar",Negativa
13217,13217,2020-02-07 00:08:11,3,Se perde as vezes quando o celular entra em standby,Negativa
13230,13230,2020-02-06 21:47:21,3,"Poderia ter mais coisas em catalago, mas o app em si é muito bom",Positiva
13233,13233,2020-02-06 20:49:48,3,Pra eu dar 5 estrelas só quando colocarem opção pra cartão de débito.,Negativa
13245,13245,2020-02-06 18:07:28,3,"App é muito bom, mas precisa de melhorias como a busca, os filmes msm qndo divididos por temática se misturam com outros de assunto nada a ver. Mas, jogo real estou satisfeito.",Positiva
13269,13269,2020-02-06 13:39:00,3,"Deveria ter mais filmes, poucos filmes bons. Tem que melhorar o acervo",Positiva
13274,13274,2020-02-06 12:01:03,3,"A MELHOR EMPRESA DE STREAMING, MELHOR CATÁLOGO. PORÉM NO APLICATIVO, NÃO ESTÁ MOSTRANDO TODO O CATALOGO DE LANÇAMENTOS. ESTOU TENDO QUE PESQUISAR PRA ACHAR.",Positiva
13283,13283,2020-02-06 05:54:51,3,Interface feia e pobre. Vivo tendo problemas pra achar filmes e séries e o player vivi travando e as legendas não são personalizadas.,Positiva
13284,13284,2020-02-06 05:38:31,3,Ainda tá muito bugado,Negativa
13292,13292,2020-02-06 02:46:05,3,"Na opção legendado, a legenda demora muito para começar a aparecer. Passa mais de 4 minutos de filme! O problema é recorrente no celular. Na TV não ocorre.",Negativa
13298,13298,2020-02-06 02:06:48,3,Alguns filmes/séries não possuem áudio/legenda em português.,Positiva
13301,13301,2020-02-06 02:00:05,3,"Precisa melhorar o layout, a imagem fica borrada algumas vezes mesmo com a internet com sinal bom, vídeos de séries indisponíveis como chicago pd e fire, mesmo com a configuração geral em português, alguns episódios tem que ficar colocando áudio em português. Precisa melhorar, mas o app é bom.",Positiva
13306,13306,2020-02-06 01:03:31,3,"Ele é bom em opções , mais péssimo trava muito tem horas que sai a fala mais a tela fica preta. Resumindo é angustiante trava muito",Negativa
13330,13330,2020-02-05 20:46:16,3,"Tem poucos filmes e séries, procurei um tanto de filmes e séries, tirando o fato de vocês terem retirado a série Grimm da plataforma.",Positiva
13342,13342,2020-02-05 15:42:01,3,Nao etou conseguindo ter acesso a minha conta 😭😭😭😭,Negativa
13347,13347,2020-02-05 14:52:02,3,"O app funciona, porém acho que poderia disponibilizar perfis de utilização como o do concorrente.",Positiva
13351,13351,2020-02-05 14:26:57,3,Queria o capítulo 15 de sobrenatural,Positiva
13361,13361,2020-02-05 12:03:01,3,Eu gosto da Amazon mas ele precisa melhorar muitas vezes o app fica fora do ar tenho que desinstalar e instalar de novo e até hoje não consegui colocar o app na minha Samsung de 55 polegadas,Negativa
13376,13376,2020-02-05 03:40:36,3,Gosto do App mais ele fica lento muitas vezes que atrapalha a experiência do cliente em utiliza-lo. Melhorem mais o desempenho do App.,Negativa
13391,13391,2020-02-05 01:47:50,3,Trava e exclui os videos baixados,Negativa
13398,13398,2020-02-05 01:03:57,3,Falta separar quem esta assistindo. As legendas falham quando para a serie vou retomar outro dia esta b agunçado. O resto e satisfatorio. O concorrente me acostumou mau em outro nivel. que acredito pode ser facilmente alcançado e superado,Negativa
13428,13428,2020-02-04 20:33:09,3,"Tem muita coisa ainda para fazer, melhorar comandos e experiência do usuário.",Positiva
13435,13435,2020-02-04 18:01:23,3,Gostei mas minha tv não quer pegar,Positiva
13441,13441,2020-02-04 16:07:24,3,"VOCES TIRARAM O ""SIENFELD"" DO CATALOGO???? ERA UNICA SERIE QUE ASSISTIA, MEU!!! Poh....😖",Positiva
13442,13442,2020-02-04 15:55:47,3,"Muito bom, poderia ter uma opção para mostrar os titulo já programados pra entrar",Positiva
13445,13445,2020-02-04 15:41:39,3,"Tiraram sienfild, a season-4 de mr.robot já saiu a mais de 5 meses e nao colocaram ainda, fora que a muintas das series não estão completas tipo law and order que só tem a season 8,9,10. Ta bem mixuruca essa amazon.",Positiva
13448,13448,2020-02-04 15:13:33,3,"Gostei do app, porém quando pausamos ele volta tudo novamente!",Positiva
13461,13461,2020-02-04 09:06:27,3,"Gostei do aplicativo, mas não encontrei o botão ""transmitir tela"" para usar em conjunto com o chromecast. Foi noticiado que seriam compatíveis...",Negativa
13491,13491,2020-02-03 23:48:22,3,"imagem ruim, tranca se por em alta qualidade. possuo o netflix e o mesmo nao acontece este embacamwnto na imagem, distorcendo a nitidez.",Negativa
13495,13495,2020-02-03 23:00:27,3,"Muito chateado c a amazom. Conteudo fraco caindo a qualidade. E agora Simplismente tiram do ar sem aviso nenhum umas das poucas series boas que eu tava maratonando ""Seinfeld"" . Total falta de respeito com o cliente. Tinha o servico a menos de 3 meses mas ja to cancelando por esses motivos.",Negativa
13505,13505,2020-02-03 20:31:50,3,"O app é bom, pelo valor atende de forma satisfatória, só não tem tudo que a gente procura!",Positiva
13508,13508,2020-02-03 19:32:25,3,"Muito bom o aplicativo ,, facil de mexer , mas poderia ser igual a Netflix ,, com direito a algumas pessoas usando pra cada uma ter seu próprio perfil ,, mas tudo bem",Positiva
13509,13509,2020-02-03 19:30:46,3,Tem muitas falhas minha dublagem (trava e fica um tempo mudo) e não tem muita variedade de filme.,Positiva
13525,13525,2020-02-03 15:33:15,3,Falta uma opção de ajustar o brilho da tela sem ajustar o celular inteiro. Somente na hora de assitir os filmes.,Negativa
13529,13529,2020-02-03 14:47:21,3,Poderia ser mais rápido,Positiva
13530,13530,2020-02-03 14:19:29,3,"Otimo app mas falta ter mais series,a concorrência em series ganha com larga vantagem se melhorarem isso e manterem o preço não terá aplicativo melhor",Positiva
13533,13533,2020-02-03 13:07:38,3,"Não tem os filmes e series que a pessoa pesquisa, chato sem opções 🙁",Positiva
13537,13537,2020-02-03 12:26:58,3,Precisa Melhorar Mais A Navegasçao entre os Menus . I Mais Filmes Dublados . Tanbem A Interface do Aplicativo e Ruin,Positiva
13552,13552,2020-02-03 03:15:09,3,"Não consigo procurar um filme pela lupa, quando clico na lupa ele volta ao início.",Negativa
13553,13553,2020-02-03 02:33:34,3,Estava usando normal fiz o cadastro agora veio co a frescura de forma de pagamento sendo e carta de crédito master agora pede pra atualizar a forma de pagamento atualizo mas continua pedindo,Negativa
13563,13563,2020-02-03 00:41:59,3,A Amazon Prime precisa conhecer o aplicativo da Netflix!!! Há muito que melhorar.,Positiva
13569,13569,2020-02-03 00:10:44,3,Minha decepção é que muitos filmes e principalmente desenhos não estão em português e não tem a opção de colocar em português,Positiva
13574,13574,2020-02-02 23:44:29,3,"bom mas poderia almentar as series, colocar mais filmes recentes, e resolver o problema da barra de pesquisa, porque toda vez que vamos pequisar sobre um filme ou serie fala que o app foi enterropido.",Positiva
13577,13577,2020-02-02 23:14:13,3,"Sinceramente quanto a qualidade do catálogo estão de parabéns, mas em relação ao App em especial no Xbox é simplesmente angustiante, o App no Xbox frequentemente trava, o layout é desatualizado e sinceramente amador, o Xbox é um dos meios onde mais consumimos conteúdo streaming e sinceramente o App da prime é o pior deles no aparelho... Sinceramente espero que vocês revejam isso urgentemente.",Negativa
13606,13606,2020-02-02 18:42:29,3,"Amazon Prime Video é muito bom aparentemente, e quem já usou até indica! Só que todos falam e eu confirmo, que se tivesse a opção de débito automático facilitaria de uma forma grande ter muito mais assinantes, ainda mais pelo valor pago e seu vasto catalogo de filmes. Fica a dica! E quando poder fazer débito automático, me notifica dai vão ter mais um cliente.",Negativa
13615,13615,2020-02-02 17:18:19,3,Não envia o código,Positiva
13627,13627,2020-02-02 15:45:25,3,"No Android funcionou bem, mas, na minha TV não está dando opção para play!",Negativa
13630,13630,2020-02-02 15:12:26,3,"Pode melhorar bastante, não possui muitos filmes em inglês que deveria ser um padrão. Não possui alguns nem com legenda em inglês.",Positiva
13638,13638,2020-02-02 13:51:51,3,"Tem que melhorar funcionalidades como escolha de audio e legendas,pois tem que sair do filme para escolher,coisas assim,mas no geral, o menu de filmes e séries é muito bom",Positiva
13658,13658,2020-02-02 05:00:58,3,Os filmes demoram para rodar e o menu é repetitivo.,Positiva
13672,13672,2020-02-02 02:31:01,3,"Trava muito, tem dia que não consigo assistir nada. Gostaria de uma melhora no aplicativo.",Negativa
13682,13682,2020-02-02 01:34:53,3,"deveria ter mais filmes classicos, uma parte so dedicado a isso.",Positiva
13695,13695,2020-02-01 23:50:33,3,"No celular é de boa, porém no carro toda hora pede a senha, chega a irritar.",Negativa
13702,13702,2020-02-01 22:45:06,3,instavel,Negativa
13722,13722,2020-02-01 20:04:38,3,e muito bom ....mais pode melhorar colocando mais series e filmes aiii volto e dou 5 estrelas,Positiva
13729,13729,2020-02-01 18:54:27,3,Tem carência de muitos filmes!,Positiva
13731,13731,2020-02-01 18:38:45,3,Diversão com baixo custo e filmes e séries de excelente entre tantas do acervo.,Positiva
13734,13734,2020-02-01 18:27:16,3,Ele não tem a opção de passar os vídeos do celular para a tv via Chromecast,Negativa
13742,13742,2020-02-01 17:22:38,3,"Falta criacao de perfis , e opcoes mais rapidas na hr de trocar audio e legenda ,",Positiva
13771,13771,2020-02-01 11:58:32,3,"O APP, deixa a desejar em vários aspectos. Quando precisa fechar o celular ao invés de ficar no vídeos ele vai para tela de início. Quando abre uma série na maioria das vezes ele inicia em temporadas diferente da primeira.",Negativa
13773,13773,2020-02-01 11:54:29,3,Trava mto quando e espelhaado em outro aparelho do cel ou tablet o notebook para a tv,Negativa
13796,13796,2020-02-01 02:08:32,3,"O app tem uma boa gama de conteúdos de amiga qualidade,mas em muitas vezes ele não salva onde vc parou nós filmes ou em que EP vc está nas séries que vc assiste,tendo que reiniciar o app mais de 2 ,3 ou até 4 vezes. Esse sendo o maior problema que eu encontrei até agora de certa forma vale a pena ser baixado",Positiva
13808,13808,2020-02-01 01:09:35,3,Acho o App bom. Para ser excelente é preciso diversificar mais e sair da linha gospel.,Positiva
13825,13825,2020-01-31 22:44:50,3,"APP bom, porém tem o que melhorar. Seria muito bom uma otimização, e algumas melhorias no APP da TV.",Positiva
13844,13844,2020-01-31 17:46:07,3,Boa tarde eu gostaria muito que vocês colocasse até compra também de cartão de crédito débito da Caixa também Amazon prime pra pode assinar também assim não dá certo não,Negativa
13845,13845,2020-01-31 17:44:55,3,De veria ter mais serie e filmes de a são,Positiva
13851,13851,2020-01-31 16:16:37,3,Bom dia!!! Todo vc melhor,Positiva
13861,13861,2020-01-31 13:34:12,3,"Ótimo catálogo, mas o app é muito fraco, principalmente na smart TV. Para mudança de legendas ou áudios tem que sair do filme e retornar após. Fora que também o menu é pouco intuitivo e com dificuldade de achar novos filmes/séries que não estejam na aba principal!!",Positiva
13866,13866,2020-01-31 12:40:14,3,"Tenho um Galaxy m30, com essas telas em 19:9, bela, porém acho um tremendo incômodo ter de ficar ampliando toda vez o vídeo quando vou assistir algo, além de não preencher toda a tela, e o you tube faz isso, e sem distorção. Poderia se adaptar automaticamente. Outra, ao menos 3 perfis independentes. Fora isso, séries inegavelmente bem produzidas, nível HBO, mas com assinatura/estilo próprio Amazon Prime. Só com o tempo pra crescer mais e mais.",Negativa
13873,13873,2020-01-31 10:24:42,3,Demora muito pra sincronizar no chromecast,Negativa
13887,13887,2020-01-31 03:02:20,3,"O app é bom, porém, existem problemas com as legendas. Elas não iniciam junto com filme. Aí tem que ficar abrindo e fechando o filme até aparecer.",Negativa
13896,13896,2020-01-31 02:11:11,3,"Estava gostando muito, porém no meio do segundo episódio da segunda temporada simplesmente mudou pro terceiro episódio e fica dando indisponível o segundo episódio. Somente o episódio 3 está lá",Negativa
13907,13907,2020-01-31 00:36:52,3,"O app para celular e até bom mas o aplicativo da amart tv LG 4k e simplesmente horrível nem consigo assistir o episódio que eu quero pois se o mesmo acaba e quase impossível assistimos de novo , infelizmente o app Netflix pra smarttvs está anos luz , espero que melhore pois gosto do serviço prime",Negativa
13919,13919,2020-01-30 23:20:43,3,"Muita variedade de conteudo, mas tem dois problemas: as legendas, em um padrão diferente do normal, e as propagandas da propria amazon antes de alguns videos (e não dá pra pular elas pelo app).",Negativa
13931,13931,2020-01-30 21:58:26,3,"Falta ser mais prático, mais fácil de se acessar, mais otimizado também.",Positiva
13944,13944,2020-01-30 18:36:30,3,Péssima conexão com o chorme cast,Negativa
13980,13980,2020-01-30 10:54:41,3,"O app não salva meu progresso todas as vezes que entro e saio. Muitas vezes, preciso ir até onde parei manualmente.",Negativa
13988,13988,2020-01-30 05:06:38,3,"O preço descreve bem a qualidade do serviço. Interessante caso vc já tenha visto a maioria das coisas na Netflix, porém, não acho que está a nível para substituir. Títulos não traduzidos, péssimo memorizador de onde vc parou, e o menu não é nada intuitivo, mal otimizado para computador e vários bugs no smartphone.",Positiva
13990,13990,2020-01-30 04:01:20,3,O problema é que só tem filme antigo queria que tivesse filmes novos,Positiva
14013,14013,2020-01-29 23:42:55,3,As vezes um pouco confuso. Poderia ser mais naturalmente intuitivo e simples.,Positiva
14040,14040,2020-01-29 19:12:52,3,Não consigo espelhar no Chromecast No início consegui Mas agora não posso mais espelhar no Chromecast Pq?,Negativa
14046,14046,2020-01-29 17:20:55,3,Para ser perfeito só falta aumentar o número de temporadas das opções infantis e aumentar o número de opções para a criançada.,Positiva
14067,14067,2020-01-29 13:42:50,3,Apesar do aplicativo não ter nenhum problema ainda assim é muito velha a interface de categorias de conteúdo.,Negativa
14079,14079,2020-01-29 10:45:23,3,"Problemas ao carregar legendas. Diversas vezes as legendas não carregam. Tem q ficar saindo do app e entrando novamente, às vezes precisa reiniciar o celular (algumas vezes nem isso resolve)",Negativa
14086,14086,2020-01-29 04:26:28,3,Até o momento bom.,Positiva
14106,14106,2020-01-29 01:13:27,3,Ele e bom so que ele é pra pagar,Positiva
14114,14114,2020-01-29 00:12:41,3,Função chromecast bugada e nao tem app para Android TV.,Negativa
14127,14127,2020-01-28 22:04:47,3,Não estou conseguindo assistir na minha TV.. caso não consiga vou cancelar infelizmente.,Negativa
14138,14138,2020-01-28 19:08:55,3,Muito bom mas tinha que ter o modo de espelhar para a TV assim seria o máximo,Positiva
14139,14139,2020-01-28 19:04:17,3,"Precisar ter mas desenhos infantis,seres de adolescentes,é etc.",Positiva
14148,14148,2020-01-28 17:15:04,3,"O app é muito, porém ele trava muito... Sempre quando estou na metade ou no começo de alguma série ou filme e trava e a tela fica escura, peço que arrumem pfvr",Negativa
14149,14149,2020-01-28 17:05:07,3,"Boa porém com um ponto de observação, falta o ícone de espelhamento nas TVs que não vem com aplicativo instalado por padrão",Negativa
14156,14156,2020-01-28 16:13:41,3,"Como sempre, o design da Amazon em todos os seus serviços é ridículo. Tem que mudar isso aí. Mas tirando isso, tão de parabéns. É o melhor",Positiva
14157,14157,2020-01-28 16:13:32,3,"É bom... Poderia ser melhor. As vezes fica travando, dá erro qdo faço download. E poderia ter opção de criar perfil dentro do aplicativo.",Positiva
14184,14184,2020-01-28 03:23:03,3,"O serviço é maravilhoso, mas vou levantar um ponto importante que vcs precisam rever: A confirmação pra acessar o app por outro dispositivo. Esse negócio é muito chato e desnecessário, nenhum app de streaming tem isso, então vcs tbm n deveriam ter, pois só atrasa a vida do usuário e é chato.",Negativa
14190,14190,2020-01-28 02:20:20,3,A legenda ainda esta horrivel em 2020!,Negativa
14220,14220,2020-01-27 23:49:32,3,"O aplicativo, tanto para o celular quanto o do PS está travando muito. Muito msm. A Amazon é excelente, com um ótimo catálogo, mas esses bugs tem que ser corrigidos.",Positiva
14237,14237,2020-01-27 21:36:06,3,Ter perfil separados,Positiva
14242,14242,2020-01-27 20:33:29,3,Não estou conseguindo transmitir pro Chromecast,Negativa
14249,14249,2020-01-27 18:57:46,3,"O streaming tem muito o que melhorar. Eu vejo na tv e trava muito, demora a iniciar demais, as vzs qnd fecha o filme volta do começo e não de onde parou. Enfim, tem que melhorar muito. Era bom tbm ter mais opções de filmes dublados.",Positiva
14251,14251,2020-01-27 18:27:57,3,"O conteúdo em si é ótimo. Mas pra configurar áudio e legenda, haja paciência. É muito pouco intuitivo.",Positiva
14252,14252,2020-01-27 18:19:49,3,"O conteúdo é bom, o problema é que o aplicativo tem vários bugs que vão cansando o usuário principalmente aquele que está acostumado com a fluidez da Netflix",Positiva
14253,14253,2020-01-27 18:02:38,3,Tem que ficar configurando o idioma todo episódio (desenho pra criança).,Positiva
14261,14261,2020-01-27 16:58:36,3,"O app em si é ótimo mas, tem que melhorar a compatibilidade, minha tv não tem o app na loja e ele não funciona pela página da internet, só diz que precisa do app instalado, o único jeito que consigo usar é pelo celular ou notebook, então quase não o uso, na tv tenho que usar a Netflix, minha intenção era substituir a Netflix mas por enquanto não posso...",Negativa
14264,14264,2020-01-27 16:43:19,3,Acabei de instalar na TV e não consigo me logar qual o problema será. Pq no celular consegui,Negativa
14267,14267,2020-01-27 16:06:14,3,Mais alguém não está conseguindo acessar pelo celular?? uma ajudinha aqui por favor!!,Negativa
14278,14278,2020-01-27 14:35:16,3,A amazon prime tem opção de transmitir tela ??,Negativa
14283,14283,2020-01-27 11:47:03,3,Trava MUITO,Positiva
14285,14285,2020-01-27 11:06:47,3,"O catálogo é bem servido, séries e filmes de qualidade. Infelizmente quando se trata de reprodutor.... É lamentável. Principalmente no app.",Positiva
14347,14347,2020-01-26 19:03:38,3,"Deixa a desejar O aplicativo tem conteúdos excelentes mas o analista de sistemas desse software errou em muitas coisas, uma delas é na transmissão do app para a TV.",Positiva
14349,14349,2020-01-26 18:47:37,3,Não consigo manter com áudio em português todas as vezes que vou assistir uma série tenho que colocar o áudio ! Ele não se mantém em português!,Negativa
14353,14353,2020-01-26 16:57:15,3,"Alguns filmes quando colocados em português ficam em outra língua, um erro que não deveria acontecer em um aplicativo destes",Negativa
14355,14355,2020-01-26 16:30:20,3,Bom o app funciona é bem fluído o problema mesmo é na forma de pagamento e a culpa é da Amazon a empresa lança o produto mas não entrega opções de pagamento simples e viáveis se você não tem um cartão de crédito pode esquecer é possível contratar o serviço por meio de uma operadora telefônica como a Vivo por exemplo mas já vou avisando pode dar uma dorzinha de cabeça o que eu cinto falta talvez é o cartão de resgate como tem a Netflix ou talvez uma opção de pagamento pelo gmail ou até boleto.,Negativa
14359,14359,2020-01-26 15:58:49,3,"A resolução cai muito no aplicativo de celular e quase impossível ver, entrei em contato com vocês falaram que iriam resolver porém não houve melhora em nada.",Negativa
14361,14361,2020-01-26 15:38:58,3,Não deveria ter propaganda ja q o conteúdo é pago,Negativa
14362,14362,2020-01-26 15:37:58,3,So falta ter a opção para classificar os filmes,Positiva
14365,14365,2020-01-26 15:16:04,3,Catálogo fraco. E Não ta transmitindo no chromecast,Negativa
14375,14375,2020-01-26 13:49:23,3,"O app pode melhorar muita coisa como, vários filmes estão com as vozes baixas e o som de fundo Alto ( normal ) tenho que ficar o filme ou série toda controlando o volume quando chega às partes do com ação que o som é alto tenho que abaixar e quando a voz está muito baixa tenho que aumentar o volume, isso é irritante. Fora a quantidade de filmes e seria que são poucas.",Negativa
14392,14392,2020-01-26 05:54:58,3,Tem series com titulos trocados.,Positiva
14404,14404,2020-01-26 03:11:32,3,Tem que melhorar a Netflix da 4 tela e ser função débito pra competir com a Netflix vou volta pra ela mesmo ...para no usuário e continua de onde parei..🤦🤦🤦,Negativa
14427,14427,2020-01-26 00:03:57,3,"Baixei o app no intuito de buscar bons filmes, e dei três estrelas, porque ainda vou avaliar os filmes postados pelo app.",Positiva
14451,14451,2020-01-25 21:41:56,3,Não tem a legenda em português no seriado HERÓIS,Positiva
14474,14474,2020-01-25 18:48:24,3,Melhorar o retomar exibição pois em vários momentos o episódio retorna do início..,Negativa
14480,14480,2020-01-25 17:39:20,3,"A minutagem some e nao consigo pausar. Poderia ter perfis dos usuários. Mas gostei muito da Prime Vídeo ,ótimos filmes.",Positiva
14504,14504,2020-01-25 13:37:52,3,"As legendas não aparecem, mesmo estando definidas para tal...",Negativa
14531,14531,2020-01-25 02:48:27,3,"Por favor, melhorem a interface do app!",Negativa
14544,14544,2020-01-25 00:39:36,3,Não estou conseguindo transmitir do celular para a TV via cromecast pois não mostra o símbolo no meu celular.,Negativa
14548,14548,2020-01-25 00:26:58,3,"Poucos recursos, pouco simplificado e se comparado ao concorrente Netflix está bem atrás!",Positiva
14549,14549,2020-01-25 00:23:33,3,Não estou conseguindo assitir pelo aplicativo. A imagem está instável e travando. Alguém pode me ajudar?,Negativa
14564,14564,2020-01-24 22:42:55,3,Bom aplicativo só que precisa de filmes mais atuais,Positiva
14572,14572,2020-01-24 21:43:49,3,"Os apps da amazon não estao funcionando no celular, tanto o music, video e o shopping , todos dão erro, todos pararam depois da atualização",Negativa
14580,14580,2020-01-24 19:24:42,3,"edit 24/01/2019: O suporte ao chromecast está ok. Legendas ok; preço ok; Precisa melhorar o gerenciamento de bateria no Android, come muita bateria em relação à Netflix. Aparelho: Motorola Moto One Versão: Android 9, android one ******************************* Não ter suporte ao Chromecast é um erro. Muitos filmes só tem legenda português de Portugal. E não é interessante pra quem quer dividir a conta como na Netflix, porque só tem um perfil de usuário.",Negativa
14581,14581,2020-01-24 19:24:08,3,Ótimo aplicativo ótimos filmes e séries Ele poderia ter a opção de criar perfil de usuário,Positiva
14595,14595,2020-01-24 15:24:38,3,"O aplicativo é bom mas trava demais nos consoles, principalmente no PlayStation... Deixa muito a desejar",Positiva
14612,14612,2020-01-24 05:18:32,3,"Ótimo serviço e catálogo, porém o App parece ser mal otimizado em aparelhos mais antigos. Apps de outros serviços de streaming funcionam sem problemas no aparelho, entretanto o Prime costuma travar, parar de funcionar e ter baixa qualidade quando assistido nos meus aparelhos móveis.",Negativa
14621,14621,2020-01-24 02:31:16,3,"Assistir no celular bastante complicado, uma vez, depois que voce sai do Prime Video e abre novamente o App, ele nunca reinicia a partir do ultimo episodio da seria que estiver assistindo. Algo bastante desagradavel e trabalhoso",Negativa
14622,14622,2020-01-24 02:26:47,3,"As legendas e o áudio (dublado) ficam em apenas uma opção. Se por acaso eu pausar o vídeo ou trocar de tela, fica impossível colocar a legenda em português por exemplo, isso tanto em vídeos baixados quanto online. Tenho que esperar uns minutos e tentar alterar novamente a legenda para português",Negativa
14630,14630,2020-01-24 01:04:00,3,"Precisa melhorar a conexão com o Chromecast, apresenta muita lentidão. Obs. 240Mb de internet, fibra ótica, router gigabit. Todos os outros apps se conectam sem problemas.",Negativa
14647,14647,2020-01-23 23:42:12,3,"Não me importo de não ser liberado a dublagem dos filmes, mas não liberaram nem as legendas, aí já é sacanagem Amazon",Negativa
14677,14677,2020-01-23 19:17:13,3,Têm horas que trava muito,Positiva
14689,14689,2020-01-23 16:09:16,3,"Amazon, adiciona uns animes.",Positiva
14698,14698,2020-01-23 14:10:40,3,Corresponde as expectativas mas poderia aceitar a forma de pagamento em débito automático ficaria melhor e Mas simples obrigado,Positiva
14701,14701,2020-01-23 13:26:55,3,"Por favor, aumentem o tamanho da legenda, esta terrível de tão pequena!!!",Negativa
14702,14702,2020-01-23 12:36:30,3,"Assinei o serviço a pouco tempo, ainda estou explorando... No que diz respeito aos filmes penso que devam atualizar, e agravar mais filmes ao aservo de de vocês. E também organizar mais a divisão de categorias tanto dentro apenas dos filmes, que quando selecionamos uma categoria específica aparecem filmes no meio que nada tem a ver com a categoria escolhida. Também que mesmo selecionando categorias de filmes aparecem séries tudo junto... De forma que acaba desanimando a gente de procurar filmes.",Negativa
14722,14722,2020-01-23 03:41:44,3,"Estou gostando do conteúdo, porém estou tendo problemas com as legendas, Unbroken por exemplo, a legenda está adiantada.",Negativa
14723,14723,2020-01-23 03:35:54,3,La serie The Mentalist está con problemas en la reproducción me gustaría que lo arreglen porque pago todos los meses por Amazon prime,Negativa
14728,14728,2020-01-23 02:18:24,3,"O app funciona bem. O único problema é que exige uma conexão acima do padrão dos outros apps. O YouTube por exemplo, funciona em resolução de 240p, bom para celulares e pode ser usado em conexões mais fracas, onde o wi-fi não é forte.",Negativa
14738,14738,2020-01-23 00:47:21,3,Aplicativo muiito bom mais precisam atualizar algumas séries,Positiva
14743,14743,2020-01-23 00:08:11,3,"No Geral é melhor que a Netflix. Só precisa de uns reparos de instabilidade. Quando você volta para continuar a série, as vezes o app ""esquece"" onde estava, e você tem que tentar na sorte. Também falta um controle de volume. E não juntem as temporadas, você pesquisa por uma série, se ela tiver 10 temporadas mostra os 10 resultados.",Positiva
14751,14751,2020-01-22 22:47:59,3,Não ta baixando os titulos ...o que houve?,Negativa
14757,14757,2020-01-22 21:43:08,3,Os episódios e filmes que eu baixo ele travam meu celular,Negativa
14758,14758,2020-01-22 21:41:47,3,"Precisa de filmes lançamentos, filmes muito velhos",Positiva
14769,14769,2020-01-22 19:41:13,3,Em tv box trava sempre mesmo com Net de alta velocidade. Precisam melhorar o player como na Netflix.,Positiva
14791,14791,2020-01-22 15:17:19,3,"Amo as series e os filmes da Amazon, mas esse app é muito chato p adiantar os filmes os colocar legenda ou pular esses trailers q eles colocam no inicio de certos filmes ou series. Parece que o touch não pega e tem que ficar insistindo varias vezes, muito ruim.",Positiva
14795,14795,2020-01-22 14:07:45,3,"Ótimo app, mas tem problemas com downloads. Ao tentar baixar alguns títulos, diz que já atingi o limite e que preciso excluir algum que não seja Amazon Originals. Mas ao excluir alguns, ainda assim os downloads não estão sendo liberados...",Negativa
14806,14806,2020-01-22 11:23:03,3,"Tem um acervo maravilhoso mas precisa melhorar dois pontos urgentes - legenda offline: não funciona, tem que pegar o mínimo de rede pra funcionar, e se eu baixei significa q eu não quero q consuma nada de internet. (Isso acontece todo início de vídeo) - quando se termina um vídeo/série ele não sair do ""Assista a seguir"" o problema eh w eu já assisti",Negativa
14816,14816,2020-01-22 02:38:24,3,"App bom, mas mesmo pagando a mensalidade, tem anúncios e propagandas que fazem você ter vontade de dar um tiro no c*, os downloads só te dão a opção de baixar a temporada inteira (não tem o smart download do Netflix) e a navegação é bem confusa, lembra bastante aplicativos piratas onde o desenvolvedor não liga pra organização das coisas no app. O app é bonito, tem boa aparência e parece que refinaram todos os cantos, mas só acho que a organização do app tem que ser trabalhada.",Positiva
14825,14825,2020-01-22 01:58:20,3,"O app tem alguns bugs na exibição de legendas, muita demora na exibição. Há falhas na hora de salvar o ponto em que se parou de assistir algum filme ou seriado. São pontos que quando ajustados, tornarão a experiência bem melhor!",Positiva
14831,14831,2020-01-22 01:18:08,3,Seria interessante poder criar pelo menos 2 perfis na mesma conta .... para poder ter autonomia das visualizações.,Positiva
14843,14843,2020-01-22 00:06:44,3,"Trava, fecha do nada, mais tem ótimos filmes e series",Positiva
14859,14859,2020-01-21 22:07:47,3,"Aos poucos o app está evoluindo, entregando assim uma experiência Melhor. O problema é a demora pada liberar o idioma em PORTUGUÊS, e eu até gosto de assistir legendado, mas tem alguns conteúdos que eu prefiro DUBLADO.",Positiva
