,Unnamed: 0,Date,Rating,Review,Classification
26207,26208,2020-04-19 03:23:08,3,"A Netflix poderia aumentar a capacidade de download de 5gb para 10gb, eu assisto muitos filmes e séries, e eu utilizo a Netflix junto com meu irmão então gosto de fazer o download de tudo antes de assistir para eu conseguir dividir a Netflix com ele, por favor aumentem a capacidade",Positiva
26222,26223,2020-04-19 02:52:43,3,Telecine esta melhor,Positiva
26247,26248,2020-04-19 02:12:56,3,O horrível não consigo ver a tela Trava toda hora,Negativa
26273,26274,2020-04-19 01:34:39,3,Ele e bom mas tepo a gente assiste 3 dias e depois nao entra mais,Positiva
26346,26347,2020-04-18 23:51:15,3,"Ele até que é legal assim fácil de mexer mas está muito desatualizado o catálogo, ex: estou aguardando a Netflix adicionar a 6,7,8 temporadas de Lego Ninja Go mas infelizmente até agora nada enquanto na tv já até passou no SBT.",Positiva
26360,26361,2020-04-18 23:32:07,3,Muito bom só que só têm filme antigo só que as séries é muito boa,Positiva
26365,26366,2020-04-18 23:20:14,3,Assisto muito e recomendo porém poderia ter o filme O Poderoso Chefão 2 na grade de filmes disponíveis.,Positiva
26382,26383,2020-04-18 23:02:07,3,Ja foi melhor pra dar 5 estrelas,Positiva
26385,26386,2020-04-18 22:58:38,3,O aplicativo e muito bom mas algumas series não tem todas temporada e episódios,Positiva
26393,26394,2020-04-18 22:42:30,3,A Netflix diz que é grátis por 30 dias mas custa dinheiro na msm mas de resto é tudo bom,Positiva
26411,26412,2020-04-18 22:27:43,3,"Bem,a Netflix tava ótima,até que parou de funcionar,tentei colocar outras contas e não reconheceu o email,sendo que tá funcionando com algumas pessoas que estão usando a mesma conta",Negativa
26417,26418,2020-04-18 22:14:22,3,"A plataforma é excelente, porém o conteúdo é fraco .assinei a Netflix na intenção de pode ver a série sobrenatural ou diário de vampiro ,porém não tem kkk...me lasquei ... Os filmes são muito fraco e sem graça ...um o outro que se salva ...ja uso a Netflix a 4 meses é já estou desistindo de tal ...fuiiiiiiii",Positiva
26430,26431,2020-04-18 21:55:39,3,E bom mas não e facto de que eu tenho que pagar podia avançar mas n da por favor Netflix pois isso,Positiva
26458,26459,2020-04-18 21:09:17,3,Coloca Criminal minds como opção de série 🙏🙏,Positiva
26465,26466,2020-04-18 20:55:35,3,O aplicativo fica travando quando assisto filme,Negativa
26522,26523,2020-04-18 19:28:20,3,"Gente como é que vou assistir uma série a partir da 3 temporada?! Nem consigo acreditar que vcs fizeram isso . Além de ter uma quadro mediano de séries e filmes ainda cortam temporadas. Se não for pedir muito , será que dá pra adicionar a 1° e 2° temporada de once pon time? Porquê a série já é confusa e ainda sem saber qual é o início de tudo ,aí fica mais confuso ainda! Serei muito grata se fizerem isso.",Positiva
26548,26549,2020-04-18 18:37:43,3,"Poucos filmes de qualidade, até o cara da esquina que vende Dvd tem mais variedade !!!",Positiva
26551,26552,2020-04-18 18:32:07,3,Por favor Netflix ponha o filme Venom na Netflix por favor eu imploro,Positiva
26564,26565,2020-04-18 18:21:21,3,A netflix boa mas tinha que ter south park,Positiva
26574,26575,2020-04-18 17:53:10,3,E legal o problema e que tem que paga,Positiva
26575,26576,2020-04-18 17:51:33,3,Muito bom tem muitos filmes mas o único problema e que vocês tira muitos filmes e séries legais porisso dei três estrelas por favor adicionem denovo,Positiva
26581,26582,2020-04-18 17:46:19,3,"O app é bom mas desde a última atualização, está dando problema a ""minha lista"", não consigo adicionar e nem retirar filmes que já vi. Além de a opção ""velocidade"" ter sido retirada. Esperando a próxima atualização que corrija isso.",Negativa
26584,26585,2020-04-18 17:39:07,3,To com problema de entrar no conta do meu amigo to tentando login,Negativa
26601,26602,2020-04-18 17:21:52,3,O app deveria disponibilizar a legenda na língua original dos filmes e séries.,Positiva
26619,26620,2020-04-18 16:52:35,3,Demora um pouco para istalar,Positiva
26640,26641,2020-04-18 16:29:00,3,"Muito bug, a imagem fica escura da hora pra outra",Negativa
26677,26678,2020-04-18 15:44:08,3,"Os conteúdos exclusivos são ótimos, não sei o porquê mas uma série que está na TV está na 8° temporada na Netflix ainda está na quarta, demora muito a lançar as temporadas gostaria que explicasse o porquê, é o aplicativo quando você está vendo o conteúdo sai sozinho e quando você tenta entrar no aplicativo ele da erro é fecha toda hora é ai vc tem que reinicar o celular obs: celular S10E",Negativa
26694,26695,2020-04-18 15:13:25,3,Mt caro,Positiva
26702,26703,2020-04-18 15:05:07,3,"Por favor, ajeitem a parte do ""continuar assistindo"" porque por diversas vezes eu acabo uma série ou filme e os mesmo continuam aparecendo no ""continuar assistindo"".",Negativa
26716,26717,2020-04-18 14:56:07,3,"#renewannewithane Não nos deu um final digno para nossa série amada, QUEREMOS NOSSA 4 TEMPORADA",Positiva
26728,26729,2020-04-18 14:31:19,3,O app é muito bom eu do muitas risadas tenho muitos sustos mas poderia ter mais episódios de MINECRAFT STORY MODE,Positiva
26735,26736,2020-04-18 14:24:32,3,Esse App é muito bom. mais tem sèries que nāo tem o final tipo uma sèrie chamada. sun e moon que è pókemon nāo tem continuaçāo por favor termine o final desse sèrie e das outras. Eu estou muito decepcionada com vc Netflix,Positiva
26738,26739,2020-04-18 14:14:30,3,Eu adorei o fato de ter dois filmes da Narnia mas gostaria do terceiro,Positiva
26757,26758,2020-04-18 13:22:16,3,"Eu adoro o aplicativo, não trocaria por outro. O único problema do app, é a falta de continuação. Por exemplo : Kujira no Kora, DanMachi, Blue Exorcist, entre outros; Todos tem continuação, mas vocês nunca colocam, por causa deste problema temos que ficar procurando no YouTube, e eu não quero abandonar a Netflix por este problema.",Positiva
26825,26826,2020-04-18 05:37:56,3,"Estou ansiosa pra ver a nona temporada de the walking desde q seria no dia 15 de abril ,me corrija se estou errada? Mas até agora nada.gostaria de saber q dia vai lançar a série poderiam me responder ??? Eu vejo mensagem dos assinantes e não vejo retorno do app por favor quem poder me responder eu agradeço,minha avaliação só três estrelas se me responder dou cinco .. Netflix está deixando a desejar parei de pagar a Sky pra ter Netflix mas estou quase cancelando...se não concertarem isso...",Negativa
26837,26838,2020-04-18 05:05:30,3,"Quem gostou bate palma, quem não gostou paciência.",Positiva
26845,26846,2020-04-18 04:47:12,3,"Boa noite, estou com um problema que anda me incomodando muito ultimamente. Na maioria das vezes, quando eu entro para assistir um filme, a tela fica completamente preta, com apenas a legenda e o audio aparecendo. Espero que isso seja corrigido logo...",Negativa
26864,26865,2020-04-18 04:02:21,3,"Por favor, voltem a opção de remover filmes e séries do ""continuar assistindo"".",Positiva
26889,26890,2020-04-18 03:10:09,3,"Eu notei nessa semana q o botao de ""minha lista"" esta bugado pq da pra colocar as coisas na lista mas nao sa para retirar 🤷🏻‍♀️",Negativa
26900,26901,2020-04-18 02:54:17,3,"Não consigo remover filmes e séries da minha lista, podem me ajudar?",Positiva
26959,26960,2020-04-18 01:17:23,3,eu amo NETFLIX,Positiva
27002,27003,2020-04-18 00:16:20,3,"Bom acho o aplicativo ótimo, exceto por ele travar na cena mas o audio continuar rodando 5 vezes ou mais o mesmo ep.",Positiva
27006,27007,2020-04-18 00:08:54,3,Tá precisando colocar alguns filmes de terror,Positiva
27010,27011,2020-04-18 00:03:56,3,Só deu 3 estrelas pq nn tem o Naruto shippuden completo poderia botar né,Positiva
27011,27012,2020-04-18 00:00:24,3,"A netflix anunciou a 9 ° temporada da serie the walking dead para dia 15 de abril de 2020 mas ate hoje nada , só tem mesmo a 8° temporada . Queria saber a data correta pq no google fala que tem nova data dia 17 de abril mas ja olhei na netflix e nada ,aguardo retorno .",Negativa
27017,27018,2020-04-17 23:54:52,3,Não consegue entrar pela TV,Negativa
27020,27021,2020-04-17 23:49:10,3,Por que quando vou entrar pelo celular não está abrindo de jeito nenhum.,Negativa
27021,27022,2020-04-17 23:48:41,3,a Netflix disse que a nona temporada de the walking dead ia chegar dia 15 e ainda não chegou é já passo o dia 15,Positiva
27032,27033,2020-04-17 23:38:47,3,três estrelas pq a fudida da netflix cancelou anne with an E e cancelou spin out também na primeira temporada.,Positiva
27033,27034,2020-04-17 23:38:13,3,"Até 1 mês atrás eu conseguia logar d boa, hj em dia eu n consigo minha senha está correta. Pode me ajudar pfv?",Negativa
27041,27042,2020-04-17 23:17:14,3,"Ele um bom aplicativo o único problema é que não tem novos lançamentos só lança um ano depois e olha lá pq tinha um filme que só apareceu na Netflix 7 anos depois,eu acho que esse erro de lançamento poderia ser consertado",Positiva
27071,27072,2020-04-17 22:30:06,3,Tiraram supernatural entaum perdeu 2 estrelas obrigado,Positiva
27085,27086,2020-04-17 22:13:13,3,Passo mais tempo procurando algo pra assistir do que assistindo kkk poderia ter uma opção onde os usuarios poderiam dá sugestões de filmes e séries para serem acrecentados no app.,Positiva
27102,27103,2020-04-17 21:57:25,3,No Estados Unidos tem muito mais filme que no Brasil. Tem muita pouca opção de filme no BRASIL,Negativa
27110,27111,2020-04-17 21:33:35,3,"Tiraram os ""três pontinhos"" do gerenciamento da lista de ""continuar assistindo"", não sei se atualizou desatualizou, só sei que ficou ruim desse jeito. Tirando isso, tudo okay.",Negativa
27115,27116,2020-04-17 21:29:19,3,"É um bom aplicativo de streaming, mas têm dado erro ao tentar retirar um título da lista. Mesmo estando em ""minha lista"" quando entro no título e tento retirá-lo, somente aparece o icone ""adicionar à minha lista"". Por favor, consertem.",Negativa
27132,27133,2020-04-17 20:52:18,3,The walking dead a 9 temporada chegou na netflix de algumas pessoas mais na minha nao Netflix que qui ta pegando? Eu pago os 45 todo mes e nao tenho direito de assistir porque?,Negativa
27187,27188,2020-04-17 19:10:26,3,deveria deixar os filmes por mais tempo,Positiva
27200,27201,2020-04-17 18:59:51,3,"Eu adoro assistir á Netflix, mais depois desta atualização de ""TRANCAR A TELA"" e ""DESBLOQUEAR CONTROLES"" ,Está difícil de mexer preferiria se estivesse como antes Eu acho que poderia ter mais opções de filmes ""FILMES ANTIGOS"" pq as opções estão começando a ficar chatas Eu acho também que poderia ter mais filmes nacionais porquê alguns que tem lá São chatos ex: ""Chiquititas"" ""Carrossel o sumiço de maria Joaquina "" ENTRE OUTROS E a coisa mais importante volte com: ANNE WITH AN E",Positiva
27201,27202,2020-04-17 18:59:03,3,"Minha experiência foi a seguinte: eu assistir Netflix normalmente 2 anos normalmente sem nenhuma coisa ruim, só que do nada agora toda vez que eu abra Netflix eu tenho que colocar a senha e o e-mail de novo, E aí hoje quando eu fui ver Netflix, De novo tava tudo normal eu tinha que colocar o e-mail e a senha de novo só que dessa vez tava dizendo que a senha tava errada só que a senha tava certa Tentei várias vezes só que dessa vez eu tive que desinstalar tente melhorar nisso!",Negativa
27219,27220,2020-04-17 18:27:29,3,O app e otimo mais ele não lança os filmes mais atualizados de imediato por isso minha nota não e cinco estrela,Positiva
27230,27231,2020-04-17 18:10:57,3,ruim pra entra fora isso é bom,Positiva
27252,27253,2020-04-17 17:39:30,3,Netflix é muito maneiro cara eu gostei muito a gente faz maratona tem aquele negócio do PL do capítulo de filme para gente assistir sem internet,Positiva
27263,27264,2020-04-17 17:21:59,3,"Tiraram temporadas da minha série favorita ""Lego Ninjago""",Positiva
27344,27345,2020-04-17 15:13:50,3,Está faltando muito filme terro chank briquedo assassinato está faltando predador está faltando piranha assassino está faltando muitos mais polha português não inglês so português,Positiva
27345,27346,2020-04-17 15:12:25,3,Não é muito legal porque não tem serei completa,Positiva
27352,27353,2020-04-17 14:52:09,3,Assim aplicativo é muito legal,Positiva
27371,27372,2020-04-17 14:06:30,3,"Aplicativo é bom, porém filmes antigos, filmes não traduzidos, não tem novidade, meu catálogo não me mostra nada de novo sempre os mesmos filmes. E se eu procuro na lupa não encontro o filme que quero, Netflix está deixando a desejar",Positiva
27375,27376,2020-04-17 14:02:20,3,Deveria vim mais filnes e séries,Positiva
27406,27407,2020-04-17 12:33:36,3,"Mano eu assisto MT anime,pode lançar Pokémon Sol e Lua Ultralendas por favor e tbm Pokémon Ash e Go",Positiva
27432,27433,2020-04-17 10:52:29,3,Dou 3 estrela o App a muito bom Mas tem algum momento que ele trava o filme pesso que vcs resolvam esse problema,Positiva
27458,27459,2020-04-17 06:05:26,3,Falta renovar muita coisa,Positiva
27461,27462,2020-04-17 05:51:14,3,Pensei que a 9ª temporada de the walking dead fosse lançar dia 15. Até agora não apareceu....,Positiva
27463,27464,2020-04-17 05:27:53,3,"A terceira temporada de ""Seven deadly Sins"" não chega logo E aquela que ja tem ,não é a terceira de verdade. Por favor , coloquem as in formações certas Ps:se houver mais temporadas de ""seven deadly sins"" tragam todas com os dubladores brasileiros originais, se houver filmes do anime em questão façam a mesma coisa. Atenciosamente: Eu ;)",Positiva
27481,27482,2020-04-17 04:14:14,3,"Netflix, antigamente eu conseguia retirar os filmes que não queria mais ver pelo celular apertando numa opção de exclamação embaixo do filme, queria saber por que vocês retiram essa opção????",Positiva
27484,27485,2020-04-17 04:07:59,3,"A imagem do filme congela toda hora, tá horrível",Negativa
27487,27488,2020-04-17 03:56:30,3,Não tem filmes mais novos,Positiva
27499,27500,2020-04-17 03:31:30,3,Não está a disponível em todos aparelhos. Tablet com Android 4.4 já n funciona mais.,Negativa
27504,27505,2020-04-17 03:24:26,3,"Meu app tem travado a imagem no meio da série, só acontece no meu celular, por favor arrumem isso????",Negativa
27538,27539,2020-04-17 02:36:56,3,Fff,NaN
27552,27553,2020-04-17 02:22:36,3,"Depois dessa última atualização no celular não tem como desmarcar algo da minha lista, e isso é um saco, nn sei pq fizeram isso",Negativa
27572,27573,2020-04-17 01:55:09,3,E muito bom eu recomendo para instalar,Positiva
27615,27616,2020-04-17 01:02:55,3,O app travou e nn consigo entrar ????,Negativa
27635,27636,2020-04-17 00:30:48,3,Bom tem Naruto muitos filmes legais,Positiva
27684,27685,2020-04-16 23:42:16,3,"O app é muito bom , mas eu pago pra 5 perfís quando tem 4 pessoas assistindo ela diz que é o limite ????",Positiva
27716,27717,2020-04-16 23:01:23,3,Poderia ser mais atual as programações,Positiva
27810,27811,2020-04-16 21:11:38,3,Mano app é bom mas fiquei triste por n ter a temporada 9 10 e 11 de the Walkin dead,Positiva
27826,27827,2020-04-16 20:45:47,3,"Infelizmente só tem filmes antigos , a netflix nao produz um filme que preste , app ta deixando muito a desejar , por favor melhooooreeem",Negativa
27878,27879,2020-04-16 19:05:34,3,"Não consigo mudar a forma de pagamento para outro cartão de crédito pré pago,e por isso vou ter que cancelar minha conta na Netflix",Negativa
27887,27888,2020-04-16 18:51:52,3,"Muito bom, adorei as séries, só que bem que poderia ter a opção de apagar o perfil principal da conta. Também poderiam facilitar quando queremos apagar o histórico de um perfil.",Positiva
28020,28021,2020-04-16 15:56:52,3,A Netflix só falta comprar a série Arcanjo renegado da Globo,Positiva
28034,28035,2020-04-16 15:30:14,3,Tá um pouco melhor.,Positiva
28045,28046,2020-04-16 15:17:21,3,"Veio uma nova atualização, só que não está funcionando....",Negativa
28050,28051,2020-04-16 15:08:23,3,Acho q deveria colocar sempre os filmes novos n depois de muitos tempo pq aí perde a graça,Positiva
28055,28056,2020-04-16 14:55:53,3,Nem todos os filmes da pra baixar e nem todos filme tem nesse app,Positiva
28057,28058,2020-04-16 14:53:09,3,"É boa para quem nunca teve outra forma de ver filmes eu recomendo, mais vou criticar construtivamente precisamos melhorar a qualidade de áudio dos filmes e series. E senhora Netflix estamos de quarentena o Brasil todo já viu esses filmes mulher. Já as series são otimas e viciantes.",Positiva
28088,28089,2020-04-16 13:39:32,3,Cadê a 9 temporada de the walking dead que ia sair ontem pqp,Negativa
28099,28100,2020-04-16 13:15:01,3,Legenda está atrasada nessa nova versão,Negativa
28100,28101,2020-04-16 13:14:38,3,Eu gosto muito da Netflix mais já hackearam minha conta fizeram duas asssinaturas na sky sorte que não tinha limite no cartão......rsrsrsrsrsrsrsrsrsrs????????????,Negativa
28111,28112,2020-04-16 12:43:27,3,E muito Bom Elegal,Positiva
28132,28133,2020-04-16 11:30:53,3,Tiram varias series e filmes legais,Positiva
28135,28136,2020-04-16 11:09:10,3,"Os filmes novos levam muito tempo para estarem disponíveis ao assinante e nem todos estarão. A classificação (nota atribuída) do filme/série precisa ser melhorada, os preços dos planos reduzidos e o acesso no plano família individualizado.",Negativa
28159,28160,2020-04-16 07:21:40,3,O problema é que demora uma decada pra sair filmes bons vc perde mais tempo procurando do que assistindo.,Positiva
28182,28183,2020-04-16 04:46:41,3,"Tem que adicionar mais filmes atuais, séries boas, e isso que está faltando já tá ficando sem graça.... mas tá dando pra passar o tempo.",Positiva
28190,28191,2020-04-16 04:31:56,3,PRQ não coloca pra pagar em boleto? Eu tenho 15 anos não tenho cartão,Negativa
28198,28199,2020-04-16 04:19:50,3,Já foi melhor Agr n to vendo mt filme interessante e nem nd q me chame atenção,Positiva
28237,28238,2020-04-16 03:03:57,3,"Vocês poderiam colocar mais opções de filmes mais atuais, tem muito filme antigo que eu já assisti. Obrigada",Positiva
28251,28252,2020-04-16 02:41:55,3,Olha eu gosto da Netflix só tem um problema porque eu amo Henry denger e eu vi lá no Google play que a série tem 5 temporadas e lá na Netflix Não tem todas as temporadas só tem uma esse é o problema e muitas séries que eu assisto lá é assim não tem todas as temporadas,Positiva
28265,28266,2020-04-16 02:20:44,3,"As séries não mudam,tô cansada de entrar na Netflix e não ter nada pra assistir",Negativa
28292,28293,2020-04-16 01:47:10,3,"Bom,mas ele devia ter mais series e mais filmes, e muitas series n estao completadas",Positiva
28296,28297,2020-04-16 01:45:25,3,Falaram que ia lançar a nona temporada de The Walking Dead hj e nada,Positiva
28300,28301,2020-04-16 01:38:11,3,Coloca a noiva cadáver di novo por favor,Positiva
28302,28303,2020-04-16 01:35:03,3,"Entopido de séries devassas e emburrecedoras, todavia como nem tudo são espinhos, há com muita seleção por parte do usuário, filmes que promovem o desenvolvimento cognitivo, ao contrário de outros que atrofiam...",Positiva
28332,28333,2020-04-16 00:56:02,3,"21.03; Nesta atualização, o app continua executando o áudio com a tela minimizada. Tem que eliminar a janela. Erro de sincronia vídeo/audio e áudio continuando com cena congelada. Ocorre no Asus M1 e no Quantum V. Por favor, devolvam o botão de volume! 19.01.2020; Diversos bugs! Filmes não localizados, filmes baixados diversas vezes para viagem e quando se vai procurá-los em download, ainda estão para baixar. Atualização 15/04: Persistem os problemas citados acima.",Negativa
28358,28359,2020-04-16 00:31:06,3,É muito bom mas podia colocar game of throne,Positiva
28381,28382,2020-04-16 00:07:06,3,Queria saber pq esse filme milagre da cela 7 nao tem português....,Positiva
28390,28391,2020-04-15 23:56:12,3,"Melhor app de streaming de todos! Vale a pena pagar a taxa pelo conteúdo! Poderia aumentar o catalogo e excluir menos filmes e series, poderiam inclusive adicionar os vencedores de Oscar passados entre muitos outros sucessos que existem ao inves de adicionar mais e mais produções própria. Se der uma balanceada nisso ficaria ainda melhor e imbatível!",Positiva
28406,28407,2020-04-15 23:41:03,3,Não estou conseguindo apagar os filmes e séries que assistir.,Positiva
28438,28439,2020-04-15 23:11:40,3,Falta atualizar nalgumas coisas,Positiva
28441,28442,2020-04-15 23:05:52,3,"O design das legendas são horríveis: elas são muito finas e muito claras dificultando a leitura quando a imagem é um fundo branco, por exemplo. As legendas amarelas seriam melhores de visualizar.",Negativa
28448,28449,2020-04-15 22:56:07,3,"Tiraram muitas Séries legais, queria q colocassem de volta supernatural, the Originals, e the Vampire Diaries e outras , não só por mim, mais como tenho visto , milhares de pessoas adoram essas séries, e vcs tiram ela da Netflix, isso é muito chato....pensem nisso q estou falando.",Positiva
28457,28458,2020-04-15 22:46:08,3,Ta faltando coisa tipo anime,Positiva
28459,28460,2020-04-15 22:45:47,3,Triste pq muitos filmes não tem áudio em português como por exemplo milagre na cela 7. Só vou dar 3 estrelas por esse motivo. Melhorando darei 5 estrelas,Positiva
28467,28468,2020-04-15 22:32:24,3,Deveria ter alguns animes pra +18,Positiva
28470,28471,2020-04-15 22:27:12,3,"Nós pagamos o app para ele ter os filmes séries e animes que queremos,ele é bom,mais o ruim é que não tem muitos animes disponibilizados para nós assistir,e sem tem, não tem todas as temporadas,tipo Naruto Shippuden e blue exorcist, o app deveria ter mais animes disponíveis",Positiva
28487,28488,2020-04-15 22:15:44,3,"Deixou a desejar, proporcionando os usuários a usufruir de uma qualidade baixa e fora do combinado. Além de falhar na qualidade de áudio e acertar quando se trata de erro do próprio servidor. Melhorem isso por gentileza! E postem mais temporadas novas das séries. Seria interessante ver novas séries aclamadas pelo público.",Negativa
28527,28528,2020-04-15 21:27:08,3,Não irei falar sobre nada sou parcela gosto e não gosto da Netflix!,Positiva
28528,28529,2020-04-15 21:26:29,3,E muito bom só que está tirando vários filmes e séries muito boas,Positiva
28584,28585,2020-04-15 19:51:55,3,Nm.ndmmfg tem como havia NIB para n.oc oftxh fcfk ..uymnrvgj no.. juiz Ju ff UVC venha nos f c o cujj bom fim de jogo udd.ju,Positiva
28613,28614,2020-04-15 19:15:50,3,Não estou conseguindo ter acesso a Netflix pelo app,Negativa
28614,28615,2020-04-15 19:15:29,3,Só acho que a Netflix deveria coloca mais Desenhos atual,Positiva
28618,28619,2020-04-15 19:07:29,3,"Estava na descrição q a nona temporada de walking dead, seria lançada hj...vim super animada e nada☹..muita chateada",Positiva
28675,28676,2020-04-15 17:39:00,3,Não tem muitos filmes pra assistir Queria mais variedades,Positiva
28688,28689,2020-04-15 17:25:57,3,"Gosto muito do App da netflix mas deixa a desejar nos filmes,poucos são bons,as séries algumas são péssimas,mas tem muitas séries boas e algumas excelentes como casa de papel, Spartacus,vikings, Narcos.",Positiva
28719,28720,2020-04-15 16:46:55,3,Eu gotei e legal,Positiva
28765,28766,2020-04-15 15:40:21,3,Coloca mais filmes!,Positiva
28770,28771,2020-04-15 15:33:31,3,Breve,Positiva
28776,28777,2020-04-15 15:19:09,3,"Cadê a função de tirar da fileira, e não consigo tirar títulos da minha lista.",Negativa
28800,28801,2020-04-15 14:44:28,3,Não tenho cartão de crédito por isso perguntei sobre pré pago como p celular. Então ainda não uso mas familiares sempre indicam. Abraços,Negativa
28817,28818,2020-04-15 14:13:41,3,"Eu não lembro quando ocorreu a última atualização, mas queria pedir que vocês retornassem com a opção de retirar da fila ""Continuar assistindo"" filmes e séries. É muito útil pois às vezes começamos a assistir algo mas depois não queremos mais ou não gostamos enquanto fica no lugar de programas que demos uma pausa e depois queremos voltar a assistir.",Positiva
28892,28893,2020-04-15 11:43:39,3,Estava haver a série. El Dragon..Não deixam ver mais só até ao 38,Positiva
28901,28902,2020-04-15 11:02:04,3,Márcia Márcia manda 10graviola de fraga a atitude que Deus lhes de muitos 6ý 6,Negativa
28905,28906,2020-04-15 10:58:59,3,"Bom...porém minha Netflix deve tá bugada,n consigo ver filme em tela pequena enquanto mecho em outra coisa no Cell...n gostei disso!....",Negativa
28906,28907,2020-04-15 10:58:04,3,"muito bom, parabéns...porem kd a 9° tempprada de the walking dead?? Era pra sair hoje!!",Positiva
28927,28928,2020-04-15 09:01:07,3,"Gostaria de saber pq não consigo adicionar nada a minha lista, o que está acontecendo em desenvolvedores?",Negativa
28930,28931,2020-04-15 08:24:09,3,Muito bom so tem q botar algumas series de volta,Positiva
28934,28935,2020-04-15 08:00:54,3,A plataforma está cada vez melhor e adoro vocês. Mas isso de alguns filmes legendados virem apenas com legendas de português de Portugal ta me fazendo perder vontade de usar mais a plataforma.,Positiva
28955,28956,2020-04-15 06:16:04,3,queria que os filmes novos que saíram do cinema ;fossem lançados na lista de novos. Acho que poderia melhorar ainda mais,Positiva
28957,28958,2020-04-15 05:59:58,3,"Coloca o filme ""Retrato de uma jovem em chamas"" por favor",Positiva
28982,28983,2020-04-15 04:33:17,3,Podiam investir no catálogo de filmes brasileiros. Sei que o problema não é dinheiro se for contato dá uma conversada com o Cláudio Assis.,Positiva
29001,29002,2020-04-15 04:02:12,3,Tem que atualizar e colocar muitas coisas ainda,Positiva
29032,29033,2020-04-15 03:12:53,3,Gente uso a 1 ano ..e pouco ...e os filmes não mudam ..as vezes aparece novidade .. mais ainda falta muito filme bom. .estou mudando pra outro aplicativo,Positiva
29059,29060,2020-04-15 02:30:24,3,Deveria ter mais opções de filmes e séries,Positiva
29078,29079,2020-04-15 02:16:28,3,Pq Cell da xiaomi na da pra assistir em HD ?,Negativa
29080,29081,2020-04-15 02:14:55,3,Não to conseguindo abrir tela principal ta dando que n foi possível acessar o serviço eu quero que vocês consertem isso pq quero assistir minhas séries. Mas uma vez vim falar q n to conseguindo assessar a netflix ta dando erro o tempo todo,Negativa
29134,29135,2020-04-15 01:09:16,3,o app SÓ TRAVA o tempo TODO. consertem isso.,Negativa
29137,29138,2020-04-15 01:05:39,3,"Razoável. Realmente tem alguma séries boas (apenas série), porque de filme é ridículo. Além de ter algumas séries boas, demora muito pra lançarem novas temporadas e novas séries, sendo que mais da metade do serviço de série é só aqueles doramas ridículos, COLOQUEM MAIS ANIMES SEUS MONGOLÓIDES. Segue a dica que é só sucesso, de nada! Aaa, e coloquem contorno preto nas legendas em português, porque quando tá em cenário branco é RIDÍCULO, POR FAVOR FAÇAM ISSO.",Negativa
29154,29155,2020-04-15 00:53:07,3,muito bom mais algumas series nao estao completas queria terminar de assistir o meliodas????????,Positiva
29167,29168,2020-04-15 00:35:46,3,"A conexão com o Chromecast, o que mais uso, dá erro DEMAIS. É insuportável",Negativa
29194,29195,2020-04-15 00:02:16,3,"É boM, só que as seres boas vcs tiram igual a prison break e a supernatural",Positiva
29249,29250,2020-04-14 22:48:13,3,Deveria ter a série completa tipo Riverdale so tem até a 3 temporada mas não tem a 4 Era Uma Vez Já Começa Da 3,Positiva
29256,29257,2020-04-14 22:43:43,3,Bem que poderia liberar para as crianças filmes infantis nessa quarentena edevua voltar 1 mês grátis de Netflix,Positiva
29260,29261,2020-04-14 22:41:54,3,aplicativo mais ou menos mas netflix eu so quero uma coisa que vcs façam por todos nos assinates de vc porfavor COLOQUEM FILMES RECENTES DO CINEMA PELO MENOS FAÇAM QUE NEM A TELECINE QUE TEM MAIS VARIEDADES DE FILMES PQ ASSIM VCS PODEM ATE GANHAR MUITO MAIS ASSINANTES E ISSO EU GARANTO então porfavor coloquem mais filmes que estejam no cinema pq assim vcs ganharão muitos e muitos mais assinantes pq é isso que as pessoas querem.Espero que a netflix veja minha critica e melhore seu aplicativo:),Positiva
29261,29262,2020-04-14 22:41:53,3,"Não consigo adicionar novos programas à minha lista,",Positiva
29263,29264,2020-04-14 22:39:49,3,"Está tudo em outra língua,aff",Negativa
29275,29276,2020-04-14 22:29:01,3,"O serviço de streaming oferecido é bom, mas vocês podiam melhorar catálogo :/",Positiva
29312,29313,2020-04-14 21:46:09,3,"A Netflix ela é o melhor aplicativo para filmes e séries do mundo mas tem algumas séries da Netflix que mesmo não sendo chamativas e depois no futuro ficam tem que ter todas as temporadas para as pessoas que nunca assistiram poder assistir e conhecer a história,e mais uma coisa vcs tem que continuar com todas as temporadas de uma série não podem fazer a série em teira e depois cortar algumas temporadas sendo que essa temporadas contam muita coisa que aconteceu na última exemplo: agentes shield.",Positiva
29356,29357,2020-04-14 20:45:01,3,"Muito bom, mas, não dou cinco estrelas porque, a maioria de filmes que quero assistir, não tem, tipo, eu queria assistir jurassic world, Power Rangers o filme, tinham tirado Madagascar, e só isso já tira uma estrela, e tudo outra pq vc excluem temporadas de alguma série, mas ainda é bom☺",Positiva
29370,29371,2020-04-14 20:29:23,3,"Os filmes mais novos demoram muito a entrar no App. E se tiver muitas pessoas utilizando vc ñ consegue entrar em alguns filmes e séries. O App é bom, mas tem muito o que melhorar.",Positiva
29374,29375,2020-04-14 20:21:15,3,Atualizo não vai na tv smart e nem no celular novos episódios temporada de bakugan batle planet atualizei e não foi,Negativa
29384,29385,2020-04-14 20:02:08,3,Bons filmes e o app muito bom.,Positiva
29402,29403,2020-04-14 19:27:48,3,Não ta aparecendo o botão pra aumentar a velocidade pra 1.5,Positiva
